"날짜","시간","경기","구장","비고","경기날짜및시간","원정팀","원정팀_점수","홈팀_점수","홈팀","비고.1","비고.2","홈팀_결과","원정팀_결과"
"","18:30","한화 9vs5 롯데","사직","-","2016-04-21 18:30","한화",9,5,"롯데","","정규시즌","패","승"
"","18:30","두산 3vs8 kt","수원","-","2016-04-21 18:30","두산",3,8,"kt","","정규시즌","승","패"
"04.22(금)","18:30","LG 2vs10 넥센","고척","-","2016-04-22 18:30","LG",2,10,"넥센","","정규시즌","승","패"
"","18:30","한화 2vs8 두산","잠실","-","2016-04-22 18:30","한화",2,8,"두산","","정규시즌","승","패"
"","18:30","NC 6vs5 SK","문학","-","2016-04-22 18:30","NC",6,5,"SK","","정규시즌","패","승"
"","18:30","kt 13vs3 삼성","대구","-","2016-04-22 18:30","kt",13,3,"삼성","","정규시즌","패","승"
"","18:30","KIA 5vs7 롯데","사직","-","2016-04-22 18:30","KIA",5,7,"롯데","","정규시즌","승","패"
"04.23(토)","17:00","LG 2vs14 넥센","고척","-","2016-04-23 17:00","LG",2,14,"넥센","","정규시즌","승","패"
"","17:00","한화 2vs3 두산","잠실","-","2016-04-23 17:00","한화",2,3,"두산","","정규시즌","승","패"
"","17:00","NC 2vs8 SK","문학","-","2016-04-23 17:00","NC",2,8,"SK","","정규시즌","승","패"
"","17:00","kt 11vs6 삼성","대구","-","2016-04-23 17:00","kt",11,6,"삼성","","정규시즌","패","승"
"","17:00","KIA 16vs10 롯데","사직","-","2016-04-23 17:00","KIA",16,10,"롯데","","정규시즌","패","승"
"04.24(일)","14:00","LG 5vs3 넥센","고척","-","2016-04-24 14:00","LG",5,3,"넥센","","정규시즌","패","승"
"","14:00","NC 2vs3 SK","문학","-","2016-04-24 14:00","NC",2,3,"SK","","정규시즌","승","패"
"","14:00","kt 0vs6 삼성","대구","-","2016-04-24 14:00","kt",0,6,"삼성","","정규시즌","승","패"
"","14:00","KIA 11vs4 롯데","사직","-","2016-04-24 14:00","KIA",11,4,"롯데","","정규시즌","패","승"
"","17:00","한화 1vs5 두산","잠실","-","2016-04-24 17:00","한화",1,5,"두산","","정규시즌","승","패"
"04.26(화)","18:30","SK 3vs4 두산","잠실","-","2016-04-26 18:30","SK",3,4,"두산","","정규시즌","승","패"
"","18:30","KIA 2vs4 한화","대전","-","2016-04-26 18:30","KIA",2,4,"한화","","정규시즌","승","패"
"","18:30","LG 2vs0 삼성","대구","-","2016-04-26 18:30","LG",2,0,"삼성","","정규시즌","패","승"
"","18:30","넥센 3vs4 NC","마산","-","2016-04-26 18:30","넥센",3,4,"NC","","정규시즌","승","패"
"","18:30","롯데 1vs2 kt","수원","-","2016-04-26 18:30","롯데",1,2,"kt","","정규시즌","승","패"
"04.27(수)","18:30","SK 3vs1 두산","잠실","-","2016-04-27 18:30","SK",3,1,"두산","","정규시즌","패","승"
"","18:30","KIA vs 한화","대전","우천취소","2016-04-27 18:30","KIA",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","LG vs 삼성","대구","우천취소","2016-04-27 18:30","LG",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"","18:30","넥센 vs NC","마산","우천취소","2016-04-27 18:30","넥센",NA,NA,"NC","경기 없는 날","정규시즌",NA,NA
"","18:30","롯데 4vs0 kt","수원","-","2016-04-27 18:30","롯데",4,0,"kt","","정규시즌","패","승"
"04.28(목)","18:30","SK 1vs4 두산","잠실","-","2016-04-28 18:30","SK",1,4,"두산","","정규시즌","승","패"
"","18:30","KIA 2vs3 한화","대전","-","2016-04-28 18:30","KIA",2,3,"한화","","정규시즌","승","패"
"","18:30","LG 7vs9 삼성","대구","-","2016-04-28 18:30","LG",7,9,"삼성","","정규시즌","승","패"
"","18:30","넥센 4vs2 NC","마산","-","2016-04-28 18:30","넥센",4,2,"NC","","정규시즌","패","승"
"","18:30","롯데 8vs3 kt","수원","-","2016-04-28 18:30","롯데",8,3,"kt","","정규시즌","패","승"
"04.29(금)","18:30","SK 4vs3 넥센","고척","-","2016-04-29 18:30","SK",4,3,"넥센","","정규시즌","패","승"
"","18:30","kt 3vs4 LG","잠실","-","2016-04-29 18:30","kt",3,4,"LG","","정규시즌","승","패"
"","18:30","삼성 5vs10 한화","대전","-","2016-04-29 18:30","삼성",5,10,"한화","","정규시즌","승","패"
"","18:30","두산 1vs4 KIA","광주","-","2016-04-29 18:30","두산",1,4,"KIA","","정규시즌","승","패"
"","18:30","NC 6vs3 롯데","사직","-","2016-04-29 18:30","NC",6,3,"롯데","","정규시즌","패","승"
"04.30(토)","17:00","SK 5vs1 넥센","고척","-","2016-04-30 17:00","SK",5,1,"넥센","","정규시즌","패","승"
"","17:00","kt 3vs2 LG","잠실","-","2016-04-30 17:00","kt",3,2,"LG","","정규시즌","패","승"
"","17:00","삼성 6vs3 한화","대전","-","2016-04-30 17:00","삼성",6,3,"한화","","정규시즌","패","승"
"","17:00","두산 7vs5 KIA","광주","-","2016-04-30 17:00","두산",7,5,"KIA","","정규시즌","패","승"
"","17:00","NC 8vs1 롯데","사직","-","2016-04-30 17:00","NC",8,1,"롯데","","정규시즌","패","승"
"05.01(일)","14:00","SK 1vs11 넥센","고척","-","2016-05-01 14:00","SK",1,11,"넥센","","정규시즌","승","패"
"","14:00","kt 2vs4 LG","잠실","-","2016-05-01 14:00","kt",2,4,"LG","","정규시즌","승","패"
"","14:00","삼성 8vs9 한화","대전","-","2016-05-01 14:00","삼성",8,9,"한화","","정규시즌","승","패"
"","14:00","NC 5vs2 롯데","사직","-","2016-05-01 14:00","NC",5,2,"롯데","","정규시즌","패","승"
"","17:00","두산 4vs1 KIA","광주","-","2016-05-01 17:00","두산",4,1,"KIA","","정규시즌","패","승"
"05.03(화)","18:30","두산 vs LG","잠실","우천취소","2016-05-03 18:30","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 7vs2 SK","문학","-","2016-05-03 18:30","한화",7,2,"SK","","정규시즌","패","승"
"","18:30","넥센 5vs0 삼성","대구","-","2016-05-03 18:30","넥센",5,0,"삼성","","정규시즌","패","승"
"","18:30","롯데 2vs3 KIA","광주","-","2016-05-03 18:30","롯데",2,3,"KIA","","정규시즌","승","패"
"","18:30","NC vs kt","수원","우천취소","2016-05-03 18:30","NC",NA,NA,"kt","경기 없는 날","정규시즌",NA,NA
"05.04(수)","18:30","두산 17vs1 LG","잠실","-","2016-05-04 18:30","두산",17,1,"LG","","정규시즌","패","승"
"","18:30","한화 1vs5 SK","문학","-","2016-05-04 18:30","한화",1,5,"SK","","정규시즌","승","패"
"","18:30","넥센 6vs3 삼성","대구","-","2016-05-04 18:30","넥센",6,3,"삼성","","정규시즌","패","승"
"","18:30","롯데 2vs3 KIA","광주","-","2016-05-04 18:30","롯데",2,3,"KIA","","정규시즌","승","패"
"","18:30","NC 8vs6 kt","수원","-","2016-05-04 18:30","NC",8,6,"kt","","정규시즌","패","승"
"05.05(목)","14:00","두산 7vs8 LG","잠실","-","2016-05-05 14:00","두산",7,8,"LG","","정규시즌","승","패"
"","14:00","한화 6vs19 SK","문학","-","2016-05-05 14:00","한화",6,19,"SK","","정규시즌","승","패"
"","14:00","넥센 2vs5 삼성","대구","-","2016-05-05 14:00","넥센",2,5,"삼성","","정규시즌","승","패"
"","14:00","롯데 1vs17 KIA","광주","-","2016-05-05 14:00","롯데",1,17,"KIA","","정규시즌","승","패"
"","14:00","NC 15vs2 kt","수원","-","2016-05-05 14:00","NC",15,2,"kt","","정규시즌","패","승"
"05.06(금)","18:30","KIA 6vs15 넥센","고척","-","2016-05-06 18:30","KIA",6,15,"넥센","","정규시즌","승","패"
"","18:30","롯데 7vs0 두산","잠실","-","2016-05-06 18:30","롯데",7,0,"두산","","정규시즌","패","승"
"","18:30","SK 4vs5 삼성","대구","-","2016-05-06 18:30","SK",4,5,"삼성","","정규시즌","승","패"
"","18:30","LG 2vs13 NC","마산","-","2016-05-06 18:30","LG",2,13,"NC","","정규시즌","승","패"
"","18:30","한화 3vs10 kt","수원","-","2016-05-06 18:30","한화",3,10,"kt","","정규시즌","승","패"
"05.07(토)","17:00","KIA 3vs4 넥센","고척","-","2016-05-07 17:00","KIA",3,4,"넥센","","정규시즌","승","패"
"","17:00","롯데 5vs0 두산","잠실","-","2016-05-07 17:00","롯데",5,0,"두산","","정규시즌","패","승"
"","17:00","SK 6vs3 삼성","대구","-","2016-05-07 17:00","SK",6,3,"삼성","","정규시즌","패","승"
"","17:00","LG 1vs4 NC","마산","-","2016-05-07 17:00","LG",1,4,"NC","","정규시즌","승","패"
"","17:00","한화 10vs17 kt","수원","-","2016-05-07 17:00","한화",10,17,"kt","","정규시즌","승","패"
"05.08(일)","14:00","롯데 17vs11 두산","잠실","-","2016-05-08 14:00","롯데",17,11,"두산","","정규시즌","패","승"
"","14:00","SK 7vs8 삼성","대구","-","2016-05-08 14:00","SK",7,8,"삼성","","정규시즌","승","패"
"","14:00","LG 5vs11 NC","마산","-","2016-05-08 14:00","LG",5,11,"NC","","정규시즌","승","패"
"","14:00","한화 4vs7 kt","수원","-","2016-05-08 14:00","한화",4,7,"kt","","정규시즌","승","패"
"","17:00","KIA 6vs7 넥센","고척","-","2016-05-08 17:00","KIA",6,7,"넥센","","정규시즌","승","패"
"05.10(화)","18:30","삼성 9vs3 LG","잠실","-","2016-05-10 18:30","삼성",9,3,"LG","","정규시즌","패","승"
"","18:30","두산 11vs7 SK","문학","-","2016-05-10 18:30","두산",11,7,"SK","","정규시즌","패","승"
"","18:30","NC vs 한화","대전","우천취소","2016-05-10 18:30","NC",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","kt vs KIA","광주","우천취소","2016-05-10 18:30","kt",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"","18:30","넥센 vs 롯데","사직","우천취소","2016-05-10 18:30","넥센",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"05.11(수)","18:30","삼성 2vs16 LG","잠실","-","2016-05-11 18:30","삼성",2,16,"LG","","정규시즌","승","패"
"","18:30","두산 7vs3 SK","문학","-","2016-05-11 18:30","두산",7,3,"SK","","정규시즌","패","승"
"","18:30","NC 5vs6 한화","대전","-","2016-05-11 18:30","NC",5,6,"한화","","정규시즌","승","패"
"","18:30","kt 3vs8 KIA","광주","-","2016-05-11 18:30","kt",3,8,"KIA","","정규시즌","승","패"
"","18:30","넥센 16vs2 롯데","사직","-","2016-05-11 18:30","넥센",16,2,"롯데","","정규시즌","패","승"
"05.12(목)","18:30","삼성 7vs5 LG","잠실","-","2016-05-12 18:30","삼성",7,5,"LG","","정규시즌","패","승"
"","18:30","두산 2vs5 SK","문학","-","2016-05-12 18:30","두산",2,5,"SK","","정규시즌","승","패"
"","18:30","NC 12vs1 한화","대전","-","2016-05-12 18:30","NC",12,1,"한화","","정규시즌","패","승"
"","18:30","kt 6vs10 KIA","광주","-","2016-05-12 18:30","kt",6,10,"KIA","","정규시즌","승","패"
"","18:30","넥센 1vs8 롯데","사직","-","2016-05-12 18:30","넥센",1,8,"롯데","","정규시즌","승","패"
"05.13(금)","18:30","두산 8vs4 넥센","고척","-","2016-05-13 18:30","두산",8,4,"넥센","","정규시즌","패","승"
"","18:30","SK 1vs2 LG","잠실","-","2016-05-13 18:30","SK",1,2,"LG","","정규시즌","승","패"
"","18:30","롯데 14vs8 삼성","대구","-","2016-05-13 18:30","롯데",14,8,"삼성","","정규시즌","패","승"
"","18:30","한화 2vs4 KIA","광주","-","2016-05-13 18:30","한화",2,4,"KIA","","정규시즌","승","패"
"","18:30","kt 5vs4 NC","마산","-","2016-05-13 18:30","kt",5,4,"NC","","정규시즌","패","승"
"05.14(토)","17:00","두산 12vs2 넥센","고척","-","2016-05-14 17:00","두산",12,2,"넥센","","정규시즌","패","승"
"","17:00","SK 3vs12 LG","잠실","-","2016-05-14 17:00","SK",3,12,"LG","","정규시즌","승","패"
"","17:00","롯데 4vs10 삼성","대구","-","2016-05-14 17:00","롯데",4,10,"삼성","","정규시즌","승","패"
"","17:00","한화 0vs8 KIA","광주","-","2016-05-14 17:00","한화",0,8,"KIA","","정규시즌","승","패"
"","17:00","kt 6vs3 NC","마산","-","2016-05-14 17:00","kt",6,3,"NC","","정규시즌","패","승"
"05.15(일)","14:00","두산 5vs3 넥센","고척","-","2016-05-15 14:00","두산",5,3,"넥센","","정규시즌","패","승"
"","14:00","SK vs LG","잠실","우천취소","2016-05-15 14:00","SK",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","14:00","한화 7vs8 KIA","광주","-","2016-05-15 14:00","한화",7,8,"KIA","","정규시즌","승","패"
"","14:00","kt 2vs2 NC","마산","-","2016-05-15 14:00","kt",2,2,"NC","","정규시즌","무","무"
"","17:00","롯데 8vs3 삼성","대구","-","2016-05-15 17:00","롯데",8,3,"삼성","","정규시즌","패","승"
"05.17(화)","18:30","NC 3vs5 넥센","고척","-","2016-05-17 18:30","NC",3,5,"넥센","","정규시즌","승","패"
"","18:30","KIA 3vs4 두산","잠실","-","2016-05-17 18:30","KIA",3,4,"두산","","정규시즌","승","패"
"","18:30","롯데 3vs7 SK","문학","-","2016-05-17 18:30","롯데",3,7,"SK","","정규시즌","승","패"
"","18:30","LG 9vs7 kt","수원","-","2016-05-17 18:30","LG",9,7,"kt","","정규시즌","패","승"
"","18:30","한화 4vs5 삼성","포항","-","2016-05-17 18:30","한화",4,5,"삼성","","정규시즌","승","패"
"05.18(수)","18:30","NC 6vs9 넥센","고척","-","2016-05-18 18:30","NC",6,9,"넥센","","정규시즌","승","패"
"","18:30","KIA 5vs15 두산","잠실","-","2016-05-18 18:30","KIA",5,15,"두산","","정규시즌","승","패"
"","18:30","롯데 3vs5 SK","문학","-","2016-05-18 18:30","롯데",3,5,"SK","","정규시즌","승","패"
"","18:30","LG 6vs2 kt","수원","-","2016-05-18 18:30","LG",6,2,"kt","","정규시즌","패","승"
"","18:30","한화 2vs13 삼성","포항","-","2016-05-18 18:30","한화",2,13,"삼성","","정규시즌","승","패"
"05.19(목)","18:30","NC 6vs2 넥센","고척","-","2016-05-19 18:30","NC",6,2,"넥센","","정규시즌","패","승"
"","18:30","KIA 3vs8 두산","잠실","-","2016-05-19 18:30","KIA",3,8,"두산","","정규시즌","승","패"
"","18:30","롯데 4vs3 SK","문학","-","2016-05-19 18:30","롯데",4,3,"SK","","정규시즌","패","승"
"","18:30","LG 4vs0 kt","수원","-","2016-05-19 18:30","LG",4,0,"kt","","정규시즌","패","승"
"","18:30","한화 9vs6 삼성","포항","-","2016-05-19 18:30","한화",9,6,"삼성","","정규시즌","패","승"
"05.20(금)","18:30","넥센 3vs4 LG","잠실","-","2016-05-20 18:30","넥센",3,4,"LG","","정규시즌","승","패"
"","18:30","kt 2vs11 한화","대전","-","2016-05-20 18:30","kt",2,11,"한화","","정규시즌","승","패"
"","18:30","SK 4vs5 KIA","광주","-","2016-05-20 18:30","SK",4,5,"KIA","","정규시즌","승","패"
"","18:30","두산 19vs5 롯데","사직","-","2016-05-20 18:30","두산",19,5,"롯데","","정규시즌","패","승"
"","18:30","삼성 12vs2 NC","마산","-","2016-05-20 18:30","삼성",12,2,"NC","","정규시즌","패","승"
"05.21(토)","17:00","넥센 7vs5 LG","잠실","-","2016-05-21 17:00","넥센",7,5,"LG","","정규시즌","패","승"
"","17:00","kt 8vs8 한화","대전","-","2016-05-21 17:00","kt",8,8,"한화","","정규시즌","무","무"
"","17:00","SK 8vs7 KIA","광주","-","2016-05-21 17:00","SK",8,7,"KIA","","정규시즌","패","승"
"","17:00","두산 6vs4 롯데","사직","-","2016-05-21 17:00","두산",6,4,"롯데","","정규시즌","패","승"
"","17:00","삼성 2vs10 NC","마산","-","2016-05-21 17:00","삼성",2,10,"NC","","정규시즌","승","패"
"05.22(일)","14:00","kt 18vs7 한화","대전","-","2016-05-22 14:00","kt",18,7,"한화","","정규시즌","패","승"
"","14:00","SK 4vs7 KIA","광주","-","2016-05-22 14:00","SK",4,7,"KIA","","정규시즌","승","패"
"","14:00","두산 4vs10 롯데","사직","-","2016-05-22 14:00","두산",4,10,"롯데","","정규시즌","승","패"
"","14:00","삼성 8vs9 NC","마산","-","2016-05-22 14:00","삼성",8,9,"NC","","정규시즌","승","패"
"","17:00","넥센 4vs5 LG","잠실","-","2016-05-22 17:00","넥센",4,5,"LG","","정규시즌","승","패"
"05.24(화)","18:30","한화 1vs2 넥센","고척","-","2016-05-24 18:30","한화",1,2,"넥센","","정규시즌","승","패"
"","18:30","kt 5vs8 두산","잠실","-","2016-05-24 18:30","kt",5,8,"두산","","정규시즌","승","패"
"","18:30","KIA 4vs2 삼성","대구","-","2016-05-24 18:30","KIA",4,2,"삼성","","정규시즌","패","승"
"","18:30","SK vs NC","마산","우천취소","2016-05-24 18:30","SK",NA,NA,"NC","경기 없는 날","정규시즌",NA,NA
"","18:30","LG vs 롯데","울산","우천취소","2016-05-24 18:30","LG",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"05.25(수)","18:30","한화 8vs9 넥센","고척","-","2016-05-25 18:30","한화",8,9,"넥센","","정규시즌","승","패"
"","18:30","kt 10vs13 두산","잠실","-","2016-05-25 18:30","kt",10,13,"두산","","정규시즌","승","패"
"","18:30","KIA 3vs6 삼성","대구","-","2016-05-25 18:30","KIA",3,6,"삼성","","정규시즌","승","패"
"","18:30","SK 0vs5 NC","마산","-","2016-05-25 18:30","SK",0,5,"NC","","정규시즌","승","패"
"","18:30","LG 1vs2 롯데","울산","-","2016-05-25 18:30","LG",1,2,"롯데","","정규시즌","승","패"
"05.26(목)","18:30","한화 7vs6 넥센","고척","-","2016-05-26 18:30","한화",7,6,"넥센","","정규시즌","패","승"
"","18:30","kt 3vs6 두산","잠실","-","2016-05-26 18:30","kt",3,6,"두산","","정규시즌","승","패"
"","18:30","KIA 9vs2 삼성","대구","-","2016-05-26 18:30","KIA",9,2,"삼성","","정규시즌","패","승"
"","18:30","SK 9vs6 NC","마산","-","2016-05-26 18:30","SK",9,6,"NC","","정규시즌","패","승"
"","18:30","LG 4vs7 롯데","울산","-","2016-05-26 18:30","LG",4,7,"롯데","","정규시즌","승","패"
"05.27(금)","18:30","LG 1vs5 두산","잠실","-","2016-05-27 18:30","LG",1,5,"두산","","정규시즌","승","패"
"","18:30","삼성 2vs8 SK","문학","-","2016-05-27 18:30","삼성",2,8,"SK","","정규시즌","승","패"
"","18:30","롯데 7vs11 한화","대전","-","2016-05-27 18:30","롯데",7,11,"한화","","정규시즌","승","패"
"","18:30","NC 13vs7 KIA","광주","-","2016-05-27 18:30","NC",13,7,"KIA","","정규시즌","패","승"
"","18:30","넥센 0vs8 kt","수원","-","2016-05-27 18:30","넥센",0,8,"kt","","정규시즌","승","패"
"05.28(토)","17:00","LG 2vs3 두산","잠실","-","2016-05-28 17:00","LG",2,3,"두산","","정규시즌","승","패"
"","17:00","삼성 15vs1 SK","문학","-","2016-05-28 17:00","삼성",15,1,"SK","","정규시즌","패","승"
"","17:00","롯데 6vs9 한화","대전","-","2016-05-28 17:00","롯데",6,9,"한화","","정규시즌","승","패"
"","17:00","NC 13vs5 KIA","광주","-","2016-05-28 17:00","NC",13,5,"KIA","","정규시즌","패","승"
"","17:00","넥센 3vs1 kt","수원","-","2016-05-28 17:00","넥센",3,1,"kt","","정규시즌","패","승"
"05.29(일)","14:00","LG 16vs8 두산","잠실","-","2016-05-29 14:00","LG",16,8,"두산","","정규시즌","패","승"
"","14:00","삼성 9vs6 SK","문학","-","2016-05-29 14:00","삼성",9,6,"SK","","정규시즌","패","승"
"","14:00","NC 9vs8 KIA","광주","-","2016-05-29 14:00","NC",9,8,"KIA","","정규시즌","패","승"
"","14:00","넥센 5vs2 kt","수원","-","2016-05-29 14:00","넥센",5,2,"kt","","정규시즌","패","승"
"","17:00","롯데 2vs9 한화","대전","-","2016-05-29 17:00","롯데",2,9,"한화","","정규시즌","승","패"
"05.31(화)","18:30","삼성 4vs1 넥센","고척","-","2016-05-31 18:30","삼성",4,1,"넥센","","정규시즌","패","승"
"","18:30","KIA 6vs6 LG","잠실","-","2016-05-31 18:30","KIA",6,6,"LG","","정규시즌","무","무"
"","18:30","SK 4vs8 한화","대전","-","2016-05-31 18:30","SK",4,8,"한화","","정규시즌","승","패"
"","18:30","kt 5vs9 롯데","사직","-","2016-05-31 18:30","kt",5,9,"롯데","","정규시즌","승","패"
"","18:30","두산 6vs5 NC","마산","-","2016-05-31 18:30","두산",6,5,"NC","","정규시즌","패","승"
"06.01(수)","18:30","삼성 4vs6 넥센","고척","-","2016-06-01 18:30","삼성",4,6,"넥센","","정규시즌","승","패"
"","18:30","KIA 5vs1 LG","잠실","-","2016-06-01 18:30","KIA",5,1,"LG","","정규시즌","패","승"
"","18:30","SK 7vs2 한화","대전","-","2016-06-01 18:30","SK",7,2,"한화","","정규시즌","패","승"
"","18:30","kt 0vs2 롯데","사직","-","2016-06-01 18:30","kt",0,2,"롯데","","정규시즌","승","패"
"","18:30","두산 1vs5 NC","마산","-","2016-06-01 18:30","두산",1,5,"NC","","정규시즌","승","패"
"06.02(목)","18:30","삼성 14vs6 넥센","고척","-","2016-06-02 18:30","삼성",14,6,"넥센","","정규시즌","패","승"
"","18:30","KIA 1vs9 LG","잠실","-","2016-06-02 18:30","KIA",1,9,"LG","","정규시즌","승","패"
"","18:30","SK 1vs4 한화","대전","-","2016-06-02 18:30","SK",1,4,"한화","","정규시즌","승","패"
